,m,s,e,u,fr_mean_e,fr_sem_e,fr_mean_stim,fr_sem_stim,fr_mean_spon,fr_sem_spon,fr_mean_ctrl,fr_sem_ctrl,fr_mean_opto,fr_sem_opto,fr_mean_stim_ctrl,fr_sem_stim_ctrl,fr_mean_stim_opto,fr_sem_stim_opto,fr_mean_spon_ctrl,fr_sem_spon_ctrl,fr_mean_spon_opto,fr_sem_spon_opto
14,Ntsr1Cre_2019_0002,3,7,59,13.387476018518523,0.507507708944667,13.099025104166671,0.5603373324891664,15.695083333333335,0.5576164386942157,13.387476018518523,0.507507708944667,,,13.099025104166671,0.5603373324891664,,,15.695083333333335,0.5576164386942157,,
15,Ntsr1Cre_2019_0002,3,7,72,0.6986719777777779,0.07248053961060129,0.7828870041666668,0.07734532700322275,0.024951766666666663,0.013030635179239901,0.6986719777777779,0.07248053961060129,,,0.7828870041666668,0.07734532700322275,,,0.024951766666666663,0.013030635179239901,,
16,Ntsr1Cre_2019_0002,3,9,13,25.142879999999998,2.2731310921673167,27.903950000000002,1.6908349838171668,14.0986,0.02510000000000012,23.62564,2.9104469027281703,26.66012,3.6919307343719225,26.001125000000002,2.170933819187417,29.806775000000002,2.4929617119586225,14.1237,,14.0735,
17,Ntsr1Cre_2019_0002,3,9,14,13.070491,1.5587159708187517,15.003125,1.099079860245118,5.339955,0.8983150000000002,13.095374000000001,1.9928625787233796,13.045607999999998,2.6384406019586644,14.809650000000001,1.311969926929221,15.1966,1.9725627265058006,6.23827,,4.44164,
18,Ntsr1Cre_2019_0002,3,9,19,1.2925763000000001,0.4240869691765816,1.6157203750000002,0.46309506968987385,0.0,0.0,1.0180788,0.46404062769830834,1.5670738,0.7458657825014094,1.2725985,0.5009215282299714,1.95884225,0.8193831491748711,0.0,,0.0,
19,Ntsr1Cre_2019_0002,3,9,30,6.602621999999999,0.9411733611199254,7.82907875,0.5860889907819872,1.6967949999999998,0.3992449999999999,5.639396,0.9177913740965318,7.565848,1.6370368537891868,6.525235,0.3099200769150006,9.1329225,0.6112380497996804,2.09604,,1.29755,
20,Ntsr1Cre_2019_0002,3,9,40,8.054911,0.8738415100303436,9.2389425,0.4626780344007745,3.318785,0.5738949999999998,7.685576,1.3869135570200473,8.424246,1.2018577474792929,8.920747500000001,0.8143305842160075,9.5571375,0.5180394039127233,2.74489,,3.89268,
21,Ntsr1Cre_2019_0002,3,9,45,0.44416710000000004,0.08332729297167751,0.505302125,0.09213826436654812,0.199627,1.000000000001e-06,0.44915800000000006,0.15623355849400603,0.4391762,0.08260805379525656,0.5115405000000001,0.18492047161527755,0.49906375000000003,0.07345715198714486,0.199628,,0.199626,
22,Ntsr1Cre_2019_0002,3,9,59,5.973814000000001,1.1715280232805168,6.986916250000001,1.2108735879844552,1.921405,0.424225,5.669362,1.545617229333964,6.278266,1.934133517166279,6.5002949999999995,1.6824996132367067,7.473537500000001,1.9630751825956432,2.34563,,1.49718,
23,Ntsr1Cre_2019_0002,3,9,72,0.5090455400000001,0.1054219173310625,0.6238306250000001,0.09192539961643151,0.0499052,0.0,0.42919404000000005,0.12386464899163763,0.58889704,0.1774300725524329,0.5240162500000001,0.10288504718485174,0.723645,0.14902135150038065,0.0499052,,0.0499052,
24,Ntsr1Cre_2019_0002,5,5,62,51.36692509259259,1.7345143805525225,56.52247083333333,1.1369401012425475,10.122559166666667,0.31454039919129895,51.36692509259259,1.7345143805525225,,,56.52247083333333,1.1369401012425475,,,10.122559166666667,0.31454039919129895,,
25,Ntsr1Cre_2019_0002,5,5,72,26.3585861111111,0.5767795216469713,27.34422395833333,0.5704896054812564,18.47348333333333,0.5283402711283323,26.3585861111111,0.5767795216469713,,,27.34422395833333,0.5704896054812564,,,18.47348333333333,0.5283402711283323,,
26,Ntsr1Cre_2019_0002,5,5,78,9.382286851851852,0.2867284182936767,9.6588440625,0.30478195950845083,7.169829166666666,0.5279897800211242,9.382286851851852,0.2867284182936767,,,9.6588440625,0.30478195950845083,,,7.169829166666666,0.5279897800211242,,
27,Ntsr1Cre_2019_0002,5,7,62,22.342568703703687,0.7431456927339987,24.261015104166656,0.5911861193895184,6.9949975,0.33295927743795867,22.342568703703687,0.7431456927339987,,,24.261015104166656,0.5911861193895184,,,6.9949975,0.33295927743795867,,
28,Ntsr1Cre_2019_0002,5,7,72,9.33959148148148,0.31647285481906356,9.626428541666664,0.3419649161668675,7.044895,0.38742640788675015,9.33959148148148,0.31647285481906356,,,9.626428541666664,0.3419649161668675,,,7.044895,0.38742640788675015,,
29,Ntsr1Cre_2019_0002,5,7,78,0.907528940740741,0.06785532807370845,0.9357167208333333,0.07424562313264711,0.6820267000000001,0.13050376283450893,0.907528940740741,0.06785532807370845,,,0.9357167208333333,0.07424562313264711,,,0.6820267000000001,0.13050376283450893,,
30,Ntsr1Cre_2019_0002,5,9,62,1.5121559999999998,0.22406048064633496,1.8278124999999998,0.09707664964475236,0.24952999999999997,0.04990399999999999,1.5870132000000001,0.3729307793414751,1.4372988,0.2898875283061346,1.9338600000000001,0.17689292198954717,1.721765,0.07203887983813555,0.199626,,0.299434,
31,Ntsr1Cre_2019_0002,5,9,72,10.430371,1.7757390767273649,12.25194,1.633652511719193,3.144095,0.8983150000000002,10.100996,2.0651530454293208,10.759745999999998,3.1417384777247133,11.6156425,1.812320373206565,12.888237499999999,2.9832992354225736,4.04241,,2.24578,
32,Ntsr1Cre_2019_0002,5,9,78,0.05489695,0.015693878117096417,0.049906425,0.018862850906143817,0.07485905,0.02495385,0.07985027999999998,0.025447378598932344,0.029943619999999997,0.012224431683820725,0.07485962499999999,0.03221444914497155,0.024953225,0.014406751179937307,0.0998129,,0.0499052,
33,Ntsr1Cre_2019_0003,4,6,1,0.00046208518518518516,0.0004620851851851849,0.0005198458333333333,0.0005198458333333331,0.0,0.0,0.0,0.0,0.0009241703703703703,0.0009241703703703702,0.0,0.0,0.0010396916666666667,0.0010396916666666667,0.0,0.0,0.0,0.0
34,Ntsr1Cre_2019_0003,4,6,4,0.004620851851851851,0.0014303305843890277,0.005198458333333332,0.0016046989843312585,0.0,0.0,0.005545022222222222,0.0022102218236963143,0.0036966814814814813,0.001822245208946973,0.006238149999999999,0.0024787894569675904,0.004158766666666667,0.0020462875867207062,0.0,0.0,0.0,0.0
35,Ntsr1Cre_2019_0003,4,6,6,0.03558111435185185,0.004574587550754893,0.0363897296875,0.005012296216245198,0.029112191666666662,0.009459897377964913,0.03419476481481482,0.006181517167070306,0.03696746388888889,0.006771372244194321,0.03327054895833334,0.006719413887458109,0.03950891041666667,0.0074609658202938545,0.041588491666666665,0.0148368206018484,0.016635891666666666,0.011215915890170205
36,Ntsr1Cre_2019_0003,4,6,7,0.002310563425925926,0.0010236580136441836,0.0025993838541666665,0.0011502428306547365,0.0,0.0,0.002772694444444445,0.0015857844177173982,0.0018484324074074074,0.001300917094866889,0.00311928125,0.0017818600030520251,0.0020794864583333333,0.0014626594568542069,0.0,0.0,0.0,0.0
37,Ntsr1Cre_2019_0003,4,6,10,8.045965833333334,0.16097376738884142,7.801978437499997,0.16840950886405598,9.997865,0.3308663895859003,7.944314537037035,0.2236089918185486,8.147617129629632,0.23225081442510775,7.724003333333332,0.23604338400584604,7.879953541666669,0.241246054580227,9.70680416666667,0.4584316018667218,10.288925833333334,0.4819044067747007
38,Ntsr1Cre_2019_0003,4,6,12,0.5041437421296298,0.018436349265618223,0.5302522083333336,0.01946891513913592,0.29527601249999996,0.03578589908802854,0.5230895638888892,0.027319659765008754,0.48519792037037035,0.024756334592973172,0.5500064625000002,0.02873730892562109,0.5104979541666665,0.0262694895939146,0.30775437499999997,0.059505482741654084,0.28279765,0.04226287870623886
39,Ntsr1Cre_2019_0003,4,6,14,11.45899851851852,0.3882757209490436,11.668672343750002,0.43058801254250617,9.781607916666667,0.4778134379692329,11.714072592592593,0.5561370761705324,11.203924444444443,0.5434569668683072,12.0180134375,0.6124292035771849,11.319331249999998,0.6065382555583194,9.282545833333334,0.7471503387796684,10.280670000000002,0.5926339899908073
40,Ntsr1Cre_2019_0003,4,6,16,1.2809190425925934,0.07730257490312048,1.2809188552083344,0.083195904243002,1.280920541666667,0.20713523055317937,1.1071731453703706,0.1028789921943436,1.4546649398148148,0.11342885665747851,1.168630851041667,0.11348527650351971,1.3932068593750004,0.12119240423834159,0.6155115,0.10977587798918056,1.9463295833333334,0.2947315587778617
41,Ntsr1Cre_2019_0003,4,6,19,4.677763333333335,0.09011520246723408,4.743150416666668,0.09588585870886916,4.1546666666666665,0.24292020698988726,5.094101851851851,0.12476219844863558,4.261424814814814,0.11759772211719358,5.162146041666666,0.13347465807309566,4.324154791666666,0.12433231012328075,4.549748333333333,0.31859774898107507,3.7595849999999995,0.3418853624267449
42,Ntsr1Cre_2019_0003,4,6,21,17.804915740740743,0.18650163030755185,17.81179583333334,0.2010459785517671,17.749875,0.4908045053878968,18.20185462962962,0.25128774917905766,17.407976851851853,0.27146084559901207,18.159576041666654,0.2693665596461086,17.464015625000002,0.2956758303666369,18.540083333333335,0.7094241362726973,16.959666666666667,0.6249312543202354
43,Ntsr1Cre_2019_0003,4,6,23,0.050830240277777786,0.011307201259552358,0.05198556197916668,0.01213346048371585,0.04158766666666667,0.03116965230911722,0.04158839351851853,0.0139042367464463,0.06007208703703703,0.017857118826969658,0.03950909895833334,0.013981877677908526,0.06446202499999999,0.019829595027942556,0.05822275,0.05822275000000002,0.024952583333333334,0.024952583333333334
44,Ntsr1Cre_2019_0003,4,6,24,12.296296898148146,0.17697819617385716,12.437002291666667,0.1878989676548893,11.17065375,0.47702074843247333,12.993124259259261,0.24467373882820748,11.599469537037034,0.238598594740531,13.141912500000002,0.2625488029179763,11.732092083333333,0.25014891556541036,11.802818333333335,0.577460644260234,10.538489166666668,0.7385435095699964
45,Ntsr1Cre_2019_0003,4,8,1,8.47068336111111,0.4307062321483608,9.24723533333333,0.4539705431638219,2.2582675833333337,0.16615240532296968,8.393519935185187,0.5895593276051466,8.54784678703704,0.6307197286702909,9.144311385416671,0.6215224760405542,9.350159281250003,0.6649680680243559,2.3871883333333335,0.22435129973701262,2.129346833333333,0.24917954832907602
46,Ntsr1Cre_2019_0003,4,8,4,0.004158767129629629,0.0015097126062113616,0.0036389213541666663,0.001541286518761933,0.008317533333333333,0.005752107244352404,0.0036966805555555546,0.001822244757221796,0.004620853703703703,0.0024155670194610274,0.003119073958333333,0.0017817415937243972,0.00415876875,0.0025242773244045277,0.008317533333333333,0.008317533333333333,0.008317533333333333,0.008317533333333335
47,Ntsr1Cre_2019_0003,4,8,6,0.028187844444444457,0.0036987722328909053,0.026512708854166678,0.003810679900132933,0.04158892916666666,0.01332212443163801,0.02957409722222222,0.005455135876298843,0.02680159166666667,0.0050184614360684835,0.027032499999999998,0.0056243273926678975,0.025992917708333337,0.005172242232416599,0.049906874999999996,0.01942636100110677,0.03327098333333333,0.018767571175599334
48,Ntsr1Cre_2019_0003,4,8,7,0.002772648611111111,0.0011186896651886936,0.0031192296874999995,0.0012566418515181808,0.0,0.0,0.002772602777777778,0.0015857319908906382,0.002772694444444445,0.0015857844177173982,0.003119178125,0.0017818010938682506,0.00311928125,0.0017818600030520251,0.0,0.0,0.0,0.0
49,Ntsr1Cre_2019_0003,4,8,10,1.9749952268518511,0.13104632821182916,1.7066896302083325,0.13417311801713783,4.12144,0.15311143179046935,1.9269362129629632,0.17802219041376444,2.0230542407407417,0.19307636355950247,1.6687370937500008,0.18218747654726464,1.7446421666666678,0.19790427006761127,3.9925291666666674,0.21173766220883836,4.250350833333333,0.22401011860079656
50,Ntsr1Cre_2019_0003,4,8,12,66.71782824074074,0.9673010309759225,64.95358437500002,1.011068056485282,80.83177916666666,1.0301690446967526,66.62117962962962,1.3432788666721078,66.81447685185186,1.3984282641870478,64.76894062499998,1.3868831430779953,65.138228125,1.4786456934759165,81.43909166666667,1.6180926965926352,80.22446666666666,1.3238820093752601
51,Ntsr1Cre_2019_0003,4,8,14,14.09852712962963,0.42757559710627097,14.547682031249996,0.4634260479380089,10.505287916666665,0.6938925800080369,14.341565370370372,0.5952588155799451,13.855488888888894,0.6158438546589605,14.719205833333334,0.6449397813136617,14.37615822916667,0.6685876532291488,11.320441666666667,1.16129563435456,9.690134166666667,0.7376106174540855
52,Ntsr1Cre_2019_0003,4,8,16,0.050830444907407464,0.004490164639675259,0.051465735416666714,0.004718474605134037,0.04574812083333333,0.014691316037291272,0.04990576944444443,0.006228526290248922,0.051755120370370375,0.00649712585543351,0.05198511874999998,0.006606771277015146,0.05094635208333334,0.006772711450870483,0.033270975,0.01876716558728635,0.058225266666666664,0.022848849971992602
53,Ntsr1Cre_2019_0003,4,8,19,6.415737407407407,0.11366310359672975,6.500818593749998,0.12070091832547418,5.735087916666667,0.31044582361791256,6.972092129629624,0.1498752781479709,5.859382685185187,0.15385210261937157,7.041981145833329,0.1573513875666239,5.959656041666669,0.1663030026914701,6.41298,0.4731530310010225,5.057195833333334,0.30919793322121386
54,Ntsr1Cre_2019_0003,4,8,21,16.699682777777774,0.16483761909697464,16.791403020833332,0.17801410018172795,15.96592083333333,0.3928827643009457,17.23891574074074,0.2101959687586441,16.160449814814815,0.2440825692606023,17.300825,0.2250509864647827,16.281981041666665,0.2670428541168196,16.74364166666667,0.586143071331091,15.188200000000002,0.43812781119143074
55,Ntsr1Cre_2019_0003,4,8,23,0.06192129444444448,0.010156802802347998,0.06446263333333337,0.011080250676796572,0.04159058333333333,0.022414370537912086,0.0360443,0.009327828398142415,0.0877982888888889,0.01774954045408437,0.040549837500000005,0.010407960134350785,0.08837542916666667,0.019321193157828945,0.0,0.0,0.08318116666666665,0.0422665041031138
56,Ntsr1Cre_2019_0003,4,8,24,12.980270324074079,0.19197162433253864,13.148754635416674,0.2011535532417013,11.632395833333335,0.5687442661268276,13.560640740740736,0.2619031995074012,12.399899907407407,0.2705773288042633,13.704454062499996,0.2746145682808435,12.593055208333338,0.28423335936782906,12.410134166666666,0.8119677747285691,10.8546575,0.763821711833574
57,Ntsr1Cre_2019_0007,4,8,13,2.5567608240740753,0.0947363207363832,2.5415686718750017,0.10371694634908495,2.6782980416666664,0.1992312363086709,2.959241379629628,0.154968010857351,2.1542802685185185,0.09499838049943449,2.9798021770833323,0.17165514807627638,2.1033351666666666,0.09872521928827462,2.7947550000000003,0.25267950092084257,2.561841083333334,0.3157158180791961
58,Ntsr1Cre_2019_0007,4,8,20,1.3571738592592593,0.06823246533837332,1.3838598552083328,0.07441676632877,1.1436858916666668,0.14679226454713803,1.2947873555555556,0.09196804939277396,1.4195603629629618,0.10089017777196115,1.3349892916666668,0.09969520432187423,1.4327304187499992,0.11080881024831461,0.9731718666666668,0.20781631789366645,1.3141999166666665,0.20404827048458254
59,Ntsr1Cre_2019_0007,4,8,27,0.05083016018518522,0.004768157955346883,0.048346447395833346,0.004775656870741891,0.0706998625,0.01944866981240863,0.0480575074074074,0.006628318242532426,0.053602812962962966,0.006876625942051722,0.04470736458333333,0.0064206593329691475,0.05198553020833333,0.007085483382011198,0.07485865000000001,0.030406391610458494,0.06654107499999999,0.025575038715552098
60,Ntsr1Cre_2019_0007,4,8,47,3.835389972222224,0.16549400821778992,4.029930781250003,0.17938288857206114,2.2790635,0.21899511857273987,3.3594274351851845,0.17725509206966628,4.31135250925926,0.2727842201501877,3.5516550937499987,0.18749648578485872,4.508206468750001,0.29903118106016224,1.8216061666666665,0.2826170823052096,2.736520833333333,0.2874617222172169
61,Ntsr1Cre_2019_0007,4,8,52,9.18596865740741,0.1866375595354592,9.264350833333333,0.20519446411047104,8.55891125,0.3378022236115754,9.096782870370369,0.25219448825914287,9.275154444444441,0.2761062742573163,9.203525625,0.2768069551478028,9.325176041666664,0.30431153381359743,8.242840833333334,0.446768787660874,8.874981666666667,0.5093354745733293
62,Ntsr1Cre_2019_0007,4,8,58,1.244880755092593,0.08854086979698716,1.2648079640625003,0.09775254925803993,1.0854630833333334,0.1532143859477665,1.456517987962963,0.15127353581099923,1.0332435222222218,0.08822465693068539,1.485744809375,0.16700340394880941,1.0438711187499996,0.09749683239078163,1.2227034166666666,0.26611333907334395,0.9482227499999999,0.15467990146071284
63,Ntsr1Cre_2019_0007,4,8,64,16.835465648148144,0.4919639526382236,17.122480624999998,0.5470257336748189,14.539345833333334,0.47363761922705355,16.737016203703714,0.6714941417862474,16.933915092592592,0.7221858997108942,17.079306770833345,0.7425712968496768,17.16565447916667,0.8073394392251875,13.998691666666664,0.7811400110656387,15.08,0.5242057713890375
64,Ntsr1Cre_2019_0007,4,8,74,4.143130532407407,0.14040466145964678,4.190553098958335,0.15587283710421537,3.76375,0.1932369655671352,3.62835300925926,0.1832516441304806,4.657908055555558,0.20171264822940388,3.693044218750001,0.20440443454712812,4.688061979166669,0.22517737571709587,3.110823333333333,0.16058246451935873,4.416676666666667,0.22989793635085945
65,Ntsr1Cre_2019_0007,4,8,75,7.875001773148142,0.2900215789604819,7.675147203124997,0.3149422372229395,9.473838333333335,0.6015091704966317,7.110688425925927,0.2986323766508741,8.63931512037037,0.48777229150367923,7.002442291666668,0.3235826592587943,8.34785211458333,0.5334884326511546,7.976657499999999,0.7046332232608088,10.971019166666666,0.7803683461765546
66,Ntsr1Cre_2019_0007,4,8,80,2.222667717592592,0.07595801753190574,2.2431721927083323,0.0836942401679479,2.058631916666667,0.1368469846234424,2.229129407407407,0.10951357885789847,2.2162060277777784,0.1057937648903568,2.2769554583333327,0.12035430930870587,2.2093889270833342,0.11686395480938588,1.846521,0.184899333984657,2.2707428333333333,0.18959262272239139
67,Ntsr1Cre_2019_0007,4,8,82,38.3052449074074,0.4676058732777254,37.85273437499999,0.48914039005456456,41.92532916666668,1.363627881054203,37.40368888888889,0.6430616763462182,39.206800925925926,0.6708107938777724,36.98871562499999,0.6738529891329703,38.716753125000004,0.7016238762183925,40.72347500000001,1.924247260781472,43.127183333333335,1.9520901689476389
68,Ntsr1Cre_2019_0008,3,5,5,37.95288333333333,1.2861293193257868,37.715824999999995,1.4228298846401137,39.84935,2.47025,41.232788888888884,1.4442098205174385,34.672977777777774,1.5016189735099037,41.096937499999996,1.6303188843353726,34.334712499999995,1.6589120914922244,42.3196,,37.3791,
69,Ntsr1Cre_2019_0008,3,5,6,8.93304111111111,1.291278052687926,8.795801874999999,1.3700426150191518,10.030954999999999,5.339844999999999,13.845944444444445,0.9035338436923824,4.020137777777778,0.48571348795920205,13.6553375,1.0014547700252117,3.93626625,0.5424742828563315,15.3708,,4.69111,
70,Ntsr1Cre_2019_0008,3,5,11,0.005545022222222222,0.003803853862779525,0.00623815,0.004261467728044724,0.0,0.0,0.005545022222222222,0.0055450222222222225,0.005545022222222222,0.0055450222222222225,0.00623815,0.00623815,0.00623815,0.00623815,0.0,,0.0,
71,Ntsr1Cre_2019_0008,3,5,14,4.383331888888889,0.881159706697506,4.7752941875,0.946188223077973,1.2476335,0.5489565,1.4361585555555554,0.15732658178620315,7.330505222222224,1.0505574731976532,1.3911046249999999,0.17092026967575696,8.159483750000001,0.7317484388946632,1.79659,,0.698677,
72,Ntsr1Cre_2019_0008,3,5,17,0.5461842,0.18353977812817138,0.30566847500000005,0.07070443617405518,2.47031,0.6238199999999998,0.5822252111111111,0.18912025847746575,0.5101431888888889,0.32722760026184644,0.4241921125,0.1177940740624372,0.18714483750000002,0.059461519800239414,1.84649,,3.09413,
73,Ntsr1Cre_2019_0008,3,5,18,16.172059444444447,1.6354619656330547,16.715123750000004,1.7486204198481428,11.827545,4.591254999999999,20.239333333333335,1.4401449276992153,12.104785555555555,2.2711078111354177,20.716900000000003,1.5405716668543161,12.7133475,2.481020741727334,16.4188,,7.23629,
74,Ntsr1Cre_2019_0008,3,5,20,4.663369500000001,0.9261267879408709,5.043550875,0.9994832228571419,1.6219185,0.9731515000000001,7.857306666666667,0.9735168661610336,1.469432333333333,0.3837020606518089,8.51508625,0.8137698846417066,1.5720154999999998,0.41924007567872984,2.59507,,0.648767,
75,Ntsr1Cre_2019_0008,3,5,22,24.70306944444444,2.530589570635559,27.048612499999997,2.2037504621832564,5.938725,0.9481849999999998,31.196312222222225,3.388379179351988,18.20982666666667,2.279219447076857,34.2349875,1.6999199213741867,19.862237500000003,1.780024780419152,6.88691,,4.99054,
76,Ntsr1Cre_2019_0008,3,5,25,24.608800000000006,1.032099248691872,25.046156250000003,1.114742906793937,21.10995,0.29935000000000045,21.608988888888884,0.6269239302260871,27.60861111111111,1.3727608537222882,21.633949999999995,0.7103012454485171,28.4583625,1.222500625027228,21.4093,,20.8106,
77,Ntsr1Cre_2019_0008,3,5,26,0.04436003888888888,0.008920822975822173,0.04366689374999999,0.010058708175578796,0.0499052,0.0,0.03881515555555555,0.013862555555555553,0.04990492222222222,0.011762768448770158,0.037428899999999994,0.01563986974091719,0.049904887499999995,0.013337725733548822,0.0499052,,0.0499052,
78,Ntsr1Cre_2019_0008,3,5,30,5.2234122888888885,1.0220672822389993,5.8638625,1.0420008693340503,0.0998106,0.049905399999999996,2.3621906666666668,0.5101637821555174,8.08463391111111,1.4603859498633562,2.63875,0.48609789988746094,9.088975,1.202154904301319,0.149716,,0.0499052,
79,Ntsr1Cre_2019_0008,3,5,34,9.495829555555556,1.6666721049506459,10.657855625,1.652720869816893,0.199621,0.049905,4.358389555555555,0.6263580699520733,14.633269555555554,2.1943075736649886,4.88447375,0.38545681050418934,16.431237499999998,1.4263175857202424,0.149716,,0.249526,
80,Ntsr1Cre_2019_0008,3,5,36,13.83205388888889,1.0345154640833272,14.731386875,0.9312889066533537,6.63739,1.1977200000000001,15.620334444444445,1.5282867880745048,12.043773333333332,1.188821769702862,16.5934875,1.3361834098652425,12.869286249999998,0.9700096185696478,7.83511,,5.43967,
81,Ntsr1Cre_2020_0001,2,2,2,18.96765,0.4388795643971755,18.96765,0.4388795643971755,,,18.96765,0.4388795643971755,,,18.96765,0.4388795643971755,,,,,,
82,Ntsr1Cre_2020_0001,2,2,3,0.8984427500000001,0.16936900318508993,0.8984427500000001,0.16936900318508993,,,0.8984427500000001,0.16936900318508993,,,0.8984427500000001,0.16936900318508993,,,,,,
83,Ntsr1Cre_2020_0001,2,2,8,0.016633416666666668,0.016633416666666668,0.016633416666666668,0.016633416666666668,,,0.016633416666666668,0.016633416666666668,,,0.016633416666666668,0.016633416666666668,,,,,,
84,Ntsr1Cre_2020_0001,2,2,21,16.272108333333335,0.4825230120840422,16.272108333333335,0.4825230120840422,,,16.272108333333335,0.4825230120840422,,,16.272108333333335,0.4825230120840422,,,,,,
85,Ntsr1Cre_2020_0001,2,2,36,3.8101708333333337,0.28600208482090933,3.8101708333333337,0.28600208482090933,,,3.8101708333333337,0.28600208482090933,,,3.8101708333333337,0.28600208482090933,,,,,,
86,Ntsr1Cre_2020_0001,2,2,44,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,
87,Ntsr1Cre_2020_0001,2,2,55,1.148087833333333,0.09869650683456817,1.148087833333333,0.09869650683456817,,,1.148087833333333,0.09869650683456817,,,1.148087833333333,0.09869650683456817,,,,,,
88,Ntsr1Cre_2020_0001,2,2,58,11.863050000000001,0.2795807446928889,11.863050000000001,0.2795807446928889,,,11.863050000000001,0.2795807446928889,,,11.863050000000001,0.2795807446928889,,,,,,
89,Ntsr1Cre_2020_0001,2,2,59,0.7487415,0.11559740511174196,0.7487415,0.11559740511174196,,,0.7487415,0.11559740511174196,,,0.7487415,0.11559740511174196,,,,,,
90,Ntsr1Cre_2020_0001,2,2,65,0.083187,0.038533919026952836,0.083187,0.038533919026952836,,,0.083187,0.038533919026952836,,,0.083187,0.038533919026952836,,,,,,
